,0,1,2
922,1980,08/27/80,"['Promised Land', 'They Love Each Other', 'Mama Tried', 'Mexicali Blues', 'Tennessee Jed', 'New Minglewood Blues', 'Althea', 'Looks Like Rain', 'Big Railroad Blues', 'Feel Like A Stranger', 'China Cat Sunflower', 'I Know You Rider', 'C.C. Rider', 'High Time', 'Estimated Prophet', 'Eyes Of The World', 'Drums', 'Not Fade Away', 'Stella Blue', 'I Need A Miracle', 'Bertha', ""Good Lovin'"", 'U.S. Blues']"
923,1980,08/29/80,"['Alabama Getaway', 'Promised Land', 'Candyman', 'Me And My Uncle', 'Big River', 'Row Jimmy', 'Little Red Rooster', 'Brown-Eyed Women', 'Far From Me', 'Lost Sailor', 'Saint Of Circumstance', 'Deal', 'Greatest Story Ever Told', 'Althea', 'Let It Grow', ""He's Gone"", 'The Other One', 'Drums', 'Wharf Rat', ""Goin' Down The Road Feeling Bad"", 'Around And Around', 'Johnny B. Goode', 'U.S. Blues']"
924,1980,08/30/80,"['Feel Like A Stranger', 'Peggy-O', 'Cassidy', 'Friend Of The Devil', 'New Minglewood Blues', 'Cold Rain And Snow', 'Looks Like Rain', 'Easy To Love You', 'Althea', 'Jack Straw', 'Scarlet Begonias', 'Fire On The Mountain', 'C.C. Rider', 'Ramble On Rose', 'Estimated Prophet', 'Eyes Of The World', 'Drums', 'Not Fade Away', 'Black Peter', 'Sugar Magnolia', 'One More Saturday Night']"
925,1980,08/31/80,"['Alabama Getaway', 'Promised Land', 'They Love Each Other', 'Mama Tried', 'Mexicali Blues', 'Althea', 'Little Red Rooster', 'Tennessee Jed', 'Far From Me', ""Lazy Lightnin'"", 'Supplication', 'Deal', 'Greatest Story Ever Told', ""Uncle John's Band"", 'Lost Sailor', 'Saint Of Circumstance', 'Comes A Time', ""Truckin'"", 'Drums', 'The Other One', 'Stella Blue', 'I Need A Miracle', ""Good Lovin'"", 'Brokedown Palace']"
926,1980,09/02/80,"['New Minglewood Blues', 'Sugaree', 'El Paso', 'Friend Of The Devil', ""It's All Over Now"", 'China Cat Sunflower', 'I Know You Rider', 'Lost Sailor', 'Saint Of Circumstance', ""Don't Ease Me In"", 'Althea', 'C.C. Rider', 'Ship Of Fools', 'Estimated Prophet', 'Terrapin Station', ""Playin' In The Band"", 'Drums', 'Iko Iko', 'Morning Dew', 'Sugar Magnolia', 'Alabama Getaway']"
927,1980,09/03/80,"['Mississippi Half-Step', ""Franklin's Tower"", 'Mama Tried', 'Mexicali Blues', 'Althea', 'Little Red Rooster', 'Candyman', 'Easy To Love You', 'Let It Grow', 'Deal', 'Feel Like A Stranger', 'High Time', 'Lost Sailor', 'Saint Of Circumstance', 'Drums', ""He's Gone"", ""Truckin'"", 'Black Peter', 'Around And Around', 'Johnny B. Goode', 'Brokedown Palace']"
928,1980,09/04/80,"['Feel Like A Stranger', 'Peggy-O', 'Cassidy', 'Dire Wolf', 'New Minglewood Blues', 'Althea', 'Looks Like Rain', 'Far From Me', 'China Cat Sunflower', 'I Know You Rider', 'Samson And Delilah', 'Ramble On Rose', 'Supplication', 'Estimated Prophet', 'Eyes Of The World', 'Drums', 'The Other One', 'Wharf Rat', ""Goin' Down The Road Feeling Bad"", ""Good Lovin'"", 'U.S. Blues']"
929,1980,09/06/80,"['Alabama Getaway', 'Greatest Story Ever Told', 'Sugaree', 'Me And My Uncle', 'Mexicali Blues', 'Tennessee Jed', 'Feel Like A Stranger', 'Friend Of The Devil', 'Far From Me', 'Little Red Rooster', 'China Cat Sunflower', 'I Know You Rider', 'Promised Land', 'Shakedown Street', 'Lost Sailor', 'Saint Of Circumstance', 'Althea', ""Playin' In The Band"", ""Uncle John's Band"", 'Drums', 'Not Fade Away', 'The Wheel', ""Uncle John's Band"", ""Playin' In The Band"", 'Sugar Magnolia', 'One More Saturday Night', 'Brokedown Palace']"
930,1980,09/25/80,"['Bird Song', 'Been All Around This World', 'Dark Hollow', 'Rosalie McFall', 'Monkey And The Engineer', 'It Must Have Been The Roses', 'Jack-A-Roe', ""Oh Babe It Ain't No Lie"", 'Ripple', 'Alabama Getaway', 'Greatest Story Ever Told', 'Friend Of The Devil', 'Mama Tried', 'Mexicali Blues', 'Loser', 'Little Red Rooster', 'Althea', 'Jack Straw', 'Deal', 'China Cat Sunflower', 'I Know You Rider', 'Samson And Delilah', 'Ship Of Fools', ""Playin' In The Band"", 'Drums', 'Wharf Rat', 'Around And Around', ""Good Lovin'"", 'U.S. Blues']"
931,1980,09/26/80,"['To Lay Me Down', 'On The Road Again', 'Been All Around This World', 'Dark Hollow', 'Rosalie McFall', 'Bird Song', 'Cassidy', 'China Doll', 'Ripple', 'Feel Like A Stranger', 'Sugaree', 'Me And My Uncle', 'Big River', 'Peggy-O', 'New Minglewood Blues', 'Candyman', 'Looks Like Rain', 'Tennessee Jed', 'Lost Sailor', 'Saint Of Circumstance', 'Scarlet Begonias', 'Fire On The Mountain', 'Estimated Prophet', 'Eyes Of The World', 'Drums', 'Not Fade Away', 'Black Peter', 'Sugar Magnolia', 'Brokedown Palace']"
932,1980,09/27/80,"['Dire Wolf', 'The Race Is On', 'Jack-A-Roe', 'Monkey And The Engineer', 'It Must Have Been The Roses', 'Dark Hollow', 'Bird Song', 'To Lay Me Down', 'On The Road Again', ""Oh Babe It Ain't No Lie"", 'Ripple', 'Mississippi Half-Step', ""Franklin's Tower"", 'Mama Tried', 'Mexicali Blues', 'Row Jimmy', 'Little Red Rooster', 'Althea', 'Let It Grow', 'Deal', 'Cold Rain And Snow', 'C.C. Rider', 'Ramble On Rose', ""He's Gone"", 'The Other One', 'Drums', 'Stella Blue', 'I Need A Miracle', ""Goin' Down The Road Feeling Bad"", 'Johnny B. Goode', 'One More Saturday Night']"
933,1980,09/29/80,"['Dire Wolf', 'On The Road Again', 'Bird Song', 'Cassidy', 'Been All Around This World', 'Heaven Help The Fool', 'To Lay Me Down', 'Dark Hollow', ""Oh Babe It Ain't No Lie"", 'Ripple', 'Jack Straw', 'They Love Each Other', 'El Paso', 'Brown-Eyed Women', ""It's All Over Now"", 'Candyman', 'New Minglewood Blues', 'China Cat Sunflower', 'I Know You Rider', 'Althea', 'Lost Sailor', 'Saint Of Circumstance', 'Terrapin Station', 'Drums', ""Truckin'"", 'Wharf Rat', 'Around And Around', 'Johnny B. Goode', 'U.S. Blues']"
934,1980,09/30/80,"['On The Road Again', 'Jack-A-Roe', 'Monkey And The Engineer', 'Bird Song', 'Dark Hollow', 'Rosalie McFall', 'Heaven Help The Fool', 'China Doll', ""Oh Babe It Ain't No Lie"", 'Ripple', 'Alabama Getaway', 'Promised Land', 'Peggy-O', 'Beat It On Down The Line', 'Friend Of The Devil', ""Lazy Lightnin'"", 'Supplication', 'Loser', 'Little Red Rooster', 'Big Railroad Blues', 'Feel Like A Stranger', ""Franklin's Tower"", 'Samson And Delilah', ""He's Gone"", 'Estimated Prophet', 'Drums', 'The Other One', 'Black Peter', ""Good Lovin'"", 'Brokedown Palace']"
935,1980,10/02/80,"['Dark Hollow', 'Iko Iko', 'The Race Is On', 'To Lay Me Down', 'Cassidy', 'Jack-A-Roe', 'On The Road Again', 'Bird Song', 'Ripple', 'Bertha', 'Greatest Story Ever Told', 'Peggy-O', 'Mama Tried', 'Mexicali Blues', 'It Must Have Been The Roses', ""It's All Over Now"", 'Loser', 'Looks Like Rain', 'China Cat Sunflower', 'I Know You Rider', 'Drums', 'Comes A Time', 'Lost Sailor', 'Saint Of Circumstance', 'Terrapin Station', ""Playin' In The Band"", 'Drums', 'Stella Blue', 'Sugar Magnolia', 'Alabama Getaway']"
936,1980,10/03/80,"['Dire Wolf', 'Monkey And The Engineer', 'Been All Around This World', 'Dark Hollow', 'Jack-A-Roe', 'Heaven Help The Fool', 'China Doll', 'On The Road Again', 'Bird Song', 'Ripple', 'Jack Straw', 'Sugaree', 'Me And My Uncle', 'Big River', 'Row Jimmy', 'New Minglewood Blues', 'Tennessee Jed', 'The Music Never Stopped', 'Scarlet Begonias', 'Fire On The Mountain', 'Samson And Delilah', 'Ship Of Fools', ""Playin' In The Band"", 'Drums', 'The Wheel', ""Playin' In The Band"", 'Black Peter', ""Good Lovin'"", 'Brokedown Palace']"
937,1980,10/04/80,"['Deep Elem Blues', 'The Race Is On', 'It Must Have Been The Roses', 'Monkey And The Engineer', 'Rosalie McFall', 'Dark Hollow', 'To Lay Me Down', 'On The Road Again', ""Oh Babe It Ain't No Lie"", 'Ripple', 'Alabama Getaway', 'Greatest Story Ever Told', 'Candyman', 'Mama Tried', 'Mexicali Blues', 'High Time', 'Passenger', 'Althea', 'Little Red Rooster', 'Ramble On Rose', 'Let It Grow', 'Deal', 'Feel Like A Stranger', ""Franklin's Tower"", 'Estimated Prophet', 'Eyes Of The World', 'Drums', 'Not Fade Away', 'Wharf Rat', 'I Need A Miracle', 'Johnny B. Goode', ""Uncle John's Band"", 'One More Saturday Night']"
938,1980,10/06/80,"['Dire Wolf', 'Cassidy', 'Jack-A-Roe', 'Monkey And The Engineer', 'Been All Around This World', 'Heaven Help The Fool', 'China Doll', 'On The Road Again', 'Bird Song', 'Ripple', 'China Cat Sunflower', 'I Know You Rider', 'New Minglewood Blues', 'They Love Each Other', 'Beat It On Down The Line', 'Peggy-O', ""Lazy Lightnin'"", 'Supplication', 'Brown-Eyed Women', 'Looks Like Rain', 'Deal', 'Samson And Delilah', 'It Must Have Been The Roses', 'Lost Sailor', 'Saint Of Circumstance', 'Terrapin Station', 'Drums', ""Truckin'"", 'The Other One', 'Black Peter', 'Sugar Magnolia', 'Johnny B. Goode', 'U.S. Blues']"
939,1980,10/07/80,"['Iko Iko', 'Dark Hollow', 'Rosalie McFall', 'Monkey And The Engineer', 'To Lay Me Down', 'Heaven Help The Fool', 'Deep Elem Blues', 'El Paso', 'Ripple', 'Cold Rain And Snow', 'New Minglewood Blues', 'Loser', 'Me And My Uncle', 'Big River', 'Althea', 'Little Red Rooster', ""Don't Ease Me In"", 'Let It Grow', 'Deal', 'Shakedown Street', 'Estimated Prophet', ""He's Gone"", 'Drums', 'The Wheel', 'Stella Blue', 'I Need A Miracle', ""Good Lovin'"", 'Alabama Getaway']"
940,1980,10/09/80,"['Dire Wolf', 'Dark Hollow', 'Been All Around This World', 'Cassidy', 'China Doll', 'On The Road Again', 'Bird Song', 'The Race Is On', ""Oh Babe It Ain't No Lie"", 'Ripple', 'Feel Like A Stranger', 'Friend Of The Devil', 'Mama Tried', 'Mexicali Blues', 'Peggy-O', 'Little Red Rooster', 'Brown-Eyed Women', 'Tennessee Jed', 'The Music Never Stopped', 'Alabama Getaway', 'Greatest Story Ever Told', 'High Time', 'Lost Sailor', 'Saint Of Circumstance', 'Terrapin Station', 'Drums', 'Not Fade Away', 'Wharf Rat', 'Sugar Magnolia', 'Casey Jones']"
941,1980,10/10/80,"['On The Road Again', 'It Must Have Been The Roses', 'Monkey And The Engineer', 'Jack-A-Roe', 'Dark Hollow', 'To Lay Me Down', 'Heaven Help The Fool', 'Bird Song', 'Ripple', 'Mississippi Half-Step', ""Franklin's Tower"", 'Me And My Uncle', 'Big River', 'Candyman', 'Beat It On Down The Line', 'Row Jimmy', 'New Minglewood Blues', 'Althea', 'Jack Straw', 'Scarlet Begonias', 'Fire On The Mountain', 'Samson And Delilah', 'Big Railroad Blues', 'Estimated Prophet', 'Eyes Of The World', 'Drums', ""Truckin'"", ""Nobody's Jam"", 'Black Peter', 'Around And Around', 'Promised Land', 'U.S. Blues']"
942,1980,10/11/80,"['Dire Wolf', 'Dark Hollow', 'Rosalie McFall', 'Cassidy', 'Deep Elem Blues', 'Monkey And The Engineer', 'China Doll', 'Heaven Help The Fool', ""Oh Babe It Ain't No Lie"", 'Ripple', 'Feel Like A Stranger', 'They Love Each Other', 'Mama Tried', 'Mexicali Blues', 'Loser', 'Passenger', 'Ramble On Rose', 'Looks Like Rain', 'Althea', 'Lost Sailor', 'Saint Of Circumstance', 'China Cat Sunflower', 'I Know You Rider', 'Let It Grow', 'Drums', 'Not Fade Away', 'Wharf Rat', ""Goin' Down The Road Feeling Bad"", 'One More Saturday Night', 'Brokedown Palace']"
943,1980,10/13/80,"['On The Road Again', 'Bird Song', 'El Paso', 'To Lay Me Down', 'Heaven Help The Fool', 'Jack-A-Roe', 'The Race Is On', 'Deep Elem Blues', 'Ripple', 'Sugaree', 'New Minglewood Blues', 'Peggy-O', 'C.C. Rider', 'Big Railroad Blues', ""Lazy Lightnin'"", 'Supplication', 'Deal', 'Cold Rain And Snow', 'Samson And Delilah', 'Ship Of Fools', 'Lost Sailor', 'Saint Of Circumstance', 'Drums', ""He's Gone"", 'The Other One', 'Stella Blue', 'Around And Around', 'Johnny B. Goode', 'Casey Jones']"
944,1980,10/14/80,"['Dire Wolf', 'Dark Hollow', 'It Must Have Been The Roses', 'Cassidy', 'Been All Around This World', 'Monkey And The Engineer', 'China Doll', 'Heaven Help The Fool', 'Bird Song', 'Ripple', 'Alabama Getaway', 'Greatest Story Ever Told', 'Friend Of The Devil', 'Me And My Uncle', 'Mexicali Blues', 'Candyman', 'Little Red Rooster', 'Tennessee Jed', 'Let It Grow', 'The Wheel', 'The Music Never Stopped', 'Scarlet Begonias', 'Fire On The Mountain', 'Estimated Prophet', 'Terrapin Station', ""Playin' In The Band"", 'Drums', 'I Need A Miracle', ""Uncle John's Band"", 'Morning Dew', ""Playin' In The Band"", ""Good Lovin'"", 'U.S. Blues', 'Brokedown Palace']"
945,1980,10/18/80,"['Dire Wolf', 'On The Road Again', 'It Must Have Been The Roses', 'Monkey And The Engineer', 'Been All Around This World', 'Heaven Help The Fool', 'To Lay Me Down', 'Ripple', 'Alabama Getaway', 'Greatest Story Ever Told', 'Friend Of The Devil', 'Me And My Uncle', 'Big River', 'Loser', 'New Minglewood Blues', 'Althea', 'Lost Sailor', 'Saint Of Circumstance', 'Deal', 'China Cat Sunflower', 'I Know You Rider', 'Feel Like A Stranger', 'Ship Of Fools', 'Estimated Prophet', 'Eyes Of The World', 'Drums', 'Not Fade Away', 'Black Peter', 'Around And Around', 'Johnny B. Goode', 'One More Saturday Night']"
946,1980,10/19/80,"['On The Road Again', 'Jack-A-Roe', 'Dark Hollow', 'Rosalie McFall', 'Cassidy', 'Bird Song', 'Heaven Help The Fool', ""Oh Babe It Ain't No Lie"", 'Ripple', 'Jack Straw', 'They Love Each Other', 'Mama Tried', 'Mexicali Blues', 'Candyman', 'Passenger', 'Row Jimmy', 'Looks Like Rain', 'Tennessee Jed', 'Promised Land', 'Scarlet Begonias', 'Fire On The Mountain', 'Samson And Delilah', 'Terrapin Station', 'Drums', ""Truckin'"", 'Wharf Rat', 'Sugar Magnolia', ""Good Lovin'"", 'Brokedown Palace']"
947,1980,10/22/80,"['Dire Wolf', 'On The Road Again', 'Been All Around This World', 'Monkey And The Engineer', 'To Lay Me Down', 'Heaven Help The Fool', 'Bird Song', 'Ripple', 'Alabama Getaway', 'Greatest Story Ever Told', 'Friend Of The Devil', 'Me And My Uncle', 'Big River', 'Peggy-O', 'New Minglewood Blues', 'China Cat Sunflower', 'I Know You Rider', 'Scarlet Begonias', 'Fire On The Mountain', 'Lost Sailor', 'Saint Of Circumstance', 'Drums', 'Not Fade Away', ""Goin' Down The Road Feeling Bad"", ""Good Lovin'"", 'U.S. Blues']"
948,1980,10/23/80,"['On The Road Again', 'It Must Have Been The Roses', 'Dark Hollow', 'Jack-A-Roe', 'Cassidy', 'China Doll', 'Monkey And The Engineer', ""Oh Babe It Ain't No Lie"", 'Ripple', 'Feel Like A Stranger', 'Tennessee Jed', 'Mama Tried', 'Mexicali Blues', 'Althea', 'Little Red Rooster', 'Big Railroad Blues', 'The Music Never Stopped', 'Samson And Delilah', 'Ship Of Fools', 'Estimated Prophet', 'Terrapin Station', 'Drums', 'The Wheel', ""Truckin'"", 'Wharf Rat', 'Sugar Magnolia', 'Casey Jones']"
949,1980,10/25/80,"['Deep Elem Blues', 'The Race Is On', 'Been All Around This World', 'El Paso', 'To Lay Me Down', 'Monkey And The Engineer', 'Bird Song', 'Heaven Help The Fool', 'Dire Wolf', 'Ripple', 'Mississippi Half-Step', ""Franklin's Tower"", 'Me And My Uncle', 'Big River', 'High Time', 'New Minglewood Blues', 'Ramble On Rose', 'Looks Like Rain', 'Deal', 'Cold Rain And Snow', 'Lost Sailor', 'Saint Of Circumstance', ""Uncle John's Band"", ""Playin' In The Band"", 'Drums', 'The Other One', 'Black Peter', 'Around And Around', 'One More Saturday Night', 'U.S. Blues']"
950,1980,10/26/80,"['Iko Iko', 'Dark Hollow', 'It Must Have Been The Roses', 'On The Road Again', 'Jack-A-Roe', 'Cassidy', 'China Doll', 'Ripple', 'Jack Straw', 'Sugaree', 'Little Red Rooster', 'Brown-Eyed Women', 'Let It Grow', ""Don't Ease Me In"", 'Jam', 'Samson And Delilah', 'Althea', 'Estimated Prophet', ""He's Gone"", 'Drums', 'Not Fade Away', 'Stella Blue', ""Good Lovin'"", 'Brokedown Palace']"
951,1980,10/27/80,"['The Race Is On', 'Been All Around This World', 'Monkey And The Engineer', 'To Lay Me Down', 'Heaven Help The Fool', 'Rosalie McFall', 'On The Road Again', 'Bird Song', 'Ripple', 'Alabama Getaway', 'Greatest Story Ever Told', 'Friend Of The Devil', 'New Minglewood Blues', 'Peggy-O', 'Passenger', 'Row Jimmy', 'Lost Sailor', 'Saint Of Circumstance', 'Deal', ""Truckin'"", 'Scarlet Begonias', 'Fire On The Mountain', 'Drums', 'Wharf Rat', 'I Need A Miracle', 'Bertha', 'Johnny B. Goode', 'Casey Jones']"
952,1980,10/29/80,"['Dire Wolf', 'On The Road Again', 'It Must Have Been The Roses', 'The Race Is On', 'Bird Song', 'Heaven Help The Fool', ""Oh Babe It Ain't No Lie"", 'Ripple', 'Feel Like A Stranger', ""Franklin's Tower"", 'Me And My Uncle', 'Big River', 'Candyman', 'Little Red Rooster', 'Tennessee Jed', 'Looks Like Rain', 'Althea', 'The Music Never Stopped', 'China Cat Sunflower', 'I Know You Rider', 'Estimated Prophet', 'Terrapin Station', 'Drums', 'The Wheel', 'Saint Of Circumstance', 'Black Peter', 'Sugar Magnolia', 'U.S. Blues']"
953,1980,10/30/80,"['Deep Elem Blues', 'Dark Hollow', 'Been All Around This World', 'On The Road Again', 'To Lay Me Down', 'Heaven Help The Fool', 'Ripple', 'Alabama Getaway', 'Promised Land', 'Peggy-O', 'Mama Tried', 'Mexicali Blues', 'Loser', 'New Minglewood Blues', 'Althea', 'Lost Sailor', 'Saint Of Circumstance', 'Shakedown Street', 'Samson And Delilah', ""He's Gone"", ""Truckin'"", 'Drums', 'The Other One', 'Wharf Rat', ""Good Lovin'"", 'Johnny B. Goode']"
954,1980,10/31/80,"['Heaven Help The Fool', 'Sage And Spirit', 'Little Sadie', 'Monkey And The Engineer', 'It Must Have Been The Roses', 'Cassidy', 'Bird Song', 'Ripple', 'Jack Straw', 'Cold Rain And Snow', 'Me And My Uncle', 'Mexicali Blues', 'Ramble On Rose', 'Little Red Rooster', 'Brown-Eyed Women', 'Looks Like Rain', 'Deal', ""Don't Ease Me In"", 'Lost Sailor', 'Saint Of Circumstance', ""Franklin's Tower"", 'Drums', 'Fire On The Mountain', 'Not Fade Away', 'Stella Blue', ""Goin' Down The Road Feeling Bad"", ""Good Lovin'"", ""Uncle John's Band""]"
955,1980,11/26/80,"['Alabama Getaway', 'Greatest Story Ever Told', 'Friend Of The Devil', 'On The Road Again', 'Jack-A-Roe', 'New Minglewood Blues', 'It Must Have Been The Roses', 'The Race Is On', 'Althea', 'Lost Sailor', 'Saint Of Circumstance', 'Deal', 'Cold Rain And Snow', 'Samson And Delilah', 'China Cat Sunflower', 'I Know You Rider', 'Estimated Prophet', 'Eyes Of The World', 'Drums', 'Wharf Rat', 'Around And Around', ""Good Lovin'"", 'Satisfaction']"
956,1980,11/28/80,"['Jack Straw', 'Peggy-O', 'Little Red Rooster', 'Tennessee Jed', 'Passenger', 'Deep Elem Blues', 'Looks Like Rain', 'Deal', 'Feel Like A Stranger', 'To Lay Me Down', 'Let It Grow', 'Terrapin Station', 'Drums', 'Not Fade Away', 'Black Peter', 'Sugar Magnolia', 'U.S. Blues']"
957,1980,11/29/80,"['Alabama Getaway', 'Promised Land', 'Candyman', 'New Minglewood Blues', 'Row Jimmy', 'Mama Tried', 'Mexicali Blues', 'Althea', 'Lost Sailor', 'Saint Of Circumstance', ""Don't Ease Me In"", 'Shakedown Street', ""Franklin's Tower"", 'Estimated Prophet', ""He's Gone"", ""Truckin'"", 'Drums', 'The Other One', 'Stella Blue', ""Good Lovin'"", 'Casey Jones']"
958,1980,11/30/80,"['Feel Like A Stranger', 'Loser', 'Cassidy', 'Ramble On Rose', 'Little Red Rooster', 'Bird Song', 'Me And My Uncle', 'Big River', 'It Must Have Been The Roses', 'Lost Sailor', 'Saint Of Circumstance', 'Deal', 'Scarlet Begonias', 'Fire On The Mountain', 'Samson And Delilah', 'Ship Of Fools', ""Playin' In The Band"", 'Drums', 'The Wheel', 'China Doll', 'Around And Around', 'Johnny B. Goode', ""Uncle John's Band""]"
959,1980,12/06/80,"['Dire Wolf', 'On The Road Again', 'Been All Around This World', 'Monkey And The Engineer', 'Jack-A-Roe', 'Cassidy', 'Bird Song', ""Oh Babe It Ain't No Lie"", 'Ripple']"
960,1980,12/12/80,"['Alabama Getaway', 'Greatest Story Ever Told', 'Friend Of The Devil', 'Mama Tried', 'Mexicali Blues', 'Althea', 'Little Red Rooster', 'Peggy-O', 'Looks Like Rain', 'Tennessee Jed', 'Promised Land', 'China Cat Sunflower', 'I Know You Rider', 'Estimated Prophet', ""He's Gone"", 'Eyes Of The World', 'Drums', ""Truckin'"", 'Wharf Rat', 'Around And Around', ""Good Lovin'"", ""Don't Ease Me In""]"
961,1980,12/13/80,"['Feel Like A Stranger', 'Sugaree', 'C.C. Rider', 'To Lay Me Down', 'New Minglewood Blues', 'Ramble On Rose', 'Lost Sailor', 'Saint Of Circumstance', 'Deal', 'Scarlet Begonias', 'Fire On The Mountain', ""Playin' In The Band"", 'Drums', 'Not Fade Away', 'Black Peter', 'Sugar Magnolia', 'One More Saturday Night']"
962,1980,12/14/80,"['Bertha', 'Greatest Story Ever Told', 'Althea', 'Little Red Rooster', 'Loser', 'Me And My Uncle', 'Big River', 'Bird Song', 'Passenger', 'Candyman', 'Looks Like Rain', ""Don't Ease Me In"", 'Cold Rain And Snow', 'Samson And Delilah', 'It Must Have Been The Roses', 'Estimated Prophet', 'The Wheel', 'Drums', 'The Other One', 'Stella Blue', 'Around And Around', ""Good Lovin'"", 'Brokedown Palace']"
963,1980,12/26/80,"['Alabama Getaway', 'Promised Land', 'They Love Each Other', 'C.C. Rider', 'Althea', 'Cassidy', 'Peggy-O', 'Lost Sailor', 'Saint Of Circumstance', 'Deal', 'Scarlet Begonias', 'Fire On The Mountain', 'Samson And Delilah', 'Ship Of Fools', ""Playin' In The Band"", 'Drums', 'Not Fade Away', 'Black Peter', 'Around And Around', ""Good Lovin'"", 'U.S. Blues']"
964,1980,12/27/80,"['Feel Like A Stranger', 'Sugaree', 'New Minglewood Blues', 'Loser', 'Looks Like Rain', 'Tennessee Jed', 'Passenger', 'It Must Have Been The Roses', 'The Music Never Stopped', 'China Cat Sunflower', 'I Know You Rider', 'Estimated Prophet', 'Eyes Of The World', 'Drums', 'The Wheel', ""Truckin'"", 'Wharf Rat', ""Goin' Down The Road Feeling Bad"", 'One More Saturday Night', 'Johnny B. Goode']"
965,1980,12/28/80,"['Mississippi Half-Step', ""Franklin's Tower"", 'Me And My Uncle', 'Big River', 'Bird Song', 'Little Red Rooster', 'Althea', 'Jack Straw', ""Don't Ease Me In"", 'Lost Sailor', 'Saint Of Circumstance', 'Terrapin Station', 'Drums', 'The Other One', 'Stella Blue', 'Sugar Magnolia', 'Casey Jones']"
966,1980,12/30/80,"['New Minglewood Blues', 'Friend Of The Devil', 'Mama Tried', 'Mexicali Blues', 'Brown-Eyed Women', 'Beat It On Down The Line', 'Althea', 'Let It Grow', 'Deal', 'Shakedown Street', 'Samson And Delilah', ""He's Gone"", ""Truckin'"", 'Drums', 'Not Fade Away', 'China Doll', 'Around And Around', ""Good Lovin'"", 'U.S. Blues']"
967,1980,12/31/80,"['Dire Wolf', 'On The Road Again', 'To Lay Me Down', 'Monkey And The Engineer', 'Jack-A-Roe', 'Cassidy', 'Been All Around This World', 'The Race Is On', 'Bird Song', 'Ripple', 'Alabama Getaway', 'Greatest Story Ever Told', 'They Love Each Other', 'Little Red Rooster', 'China Cat Sunflower', 'I Know You Rider', 'Looks Like Rain', 'Althea', 'Lost Sailor', 'Saint Of Circumstance', 'Deal', 'Sugar Magnolia', 'Scarlet Begonias', 'Fire On The Mountain', 'Estimated Prophet', 'Drums', 'The Other One', 'Wharf Rat', 'Around And Around', 'Sunshine Daydream', 'Satisfaction', 'Brokedown Palace']"
968,1981,02/26/81,"['Feel Like A Stranger', 'Althea', 'Little Red Rooster', 'Bird Song', 'Me And My Uncle', 'Big River', 'Tennessee Jed', 'Passenger', 'Peggy-O', 'Passenger', 'Tennessee Jed', 'The Music Never Stopped', 'China Cat Sunflower', 'I Know You Rider', 'Samson And Delilah', ""He's Gone"", 'Drums', ""Truckin'"", 'Black Peter', ""Goin' Down The Road Feeling Bad"", 'Johnny B. Goode', 'U.S. Blues']"
969,1981,02/27/81,"['Alabama Getaway', 'Promised Land', 'Friend Of The Devil', 'Cassidy', 'Loser', 'C.C. Rider', 'It Must Have Been The Roses', 'New Minglewood Blues', 'Scarlet Begonias', 'Fire On The Mountain', 'Estimated Prophet', 'Eyes Of The World', 'Drums', 'Not Fade Away', 'Wharf Rat', 'Sugar Magnolia', ""Don't Ease Me In""]"
970,1981,02/28/81,"['Jack Straw', 'They Love Each Other', 'Mama Tried', 'Mexicali Blues', 'Candyman', 'Little Red Rooster', 'Big Railroad Blues', 'Althea', 'Let It Grow', 'Deal', 'Cold Rain And Snow', 'Greatest Story Ever Told', 'Ship Of Fools', 'Lost Sailor', 'Saint Of Circumstance', 'Terrapin Station', 'Drums', 'The Other One', 'Stella Blue', 'Around And Around', ""Good Lovin'"", 'One More Saturday Night']"
971,1981,03/02/81,"['Shakedown Street', 'New Minglewood Blues', 'Dire Wolf', 'Cassidy', 'Althea', 'El Paso', 'Jack-A-Roe', ""Lazy Lightnin'"", 'Supplication', ""Don't Ease Me In"", 'Promised Land', 'Ramble On Rose', ""Playin' In The Band"", 'China Doll', 'Drums', ""Playin' In The Band"", 'The Wheel', 'Around And Around', 'Johnny B. Goode', 'U.S. Blues']"
972,1981,03/03/81,"['Feel Like A Stranger', 'Peggy-O', 'Me And My Uncle', 'Big River', 'Bird Song', 'Looks Like Rain', 'Big Railroad Blues', 'Little Red Rooster', 'Deal', 'China Cat Sunflower', 'I Know You Rider', 'Samson And Delilah', ""He's Gone"", 'Drums', 'Lost Sailor', 'Saint Of Circumstance', 'Black Peter', ""Good Lovin'"", 'Casey Jones']"
973,1981,03/05/81,"['Alabama Getaway', 'Greatest Story Ever Told', 'Friend Of The Devil', 'C.C. Rider', 'Althea', 'Mama Tried', 'Mexicali Blues', 'To Lay Me Down', 'New Minglewood Blues', 'Tennessee Jed', 'The Music Never Stopped', 'Jam', 'Passenger', 'Scarlet Begonias', 'Fire On The Mountain', ""Playin' In The Band"", 'Drums', 'Not Fade Away', 'Wharf Rat', 'Around And Around', 'Johnny B. Goode', 'U.S. Blues']"
